"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","ID","FullName","AthleteID"
"juraev","utkirbek","m","UZB","27-30 Apr 2023","2023 Cairo World Cup","qual","Cairo, Egypt","PH",18,4.6,8.433,NA,13.033,"utkirbek_juraev_UZB","utkirbek juraev","utkirbek juraev_UZB"
"jurevica","katrina","w","LAT","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",45,4.6,5.233,NA,9.833,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",29,4.3,7.066,NA,11.366,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",15,4.2,8.633,0.1,12.733,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",15,3.6,7.433,NA,11.033,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","BB",31,4.6,6.566,NA,11.166,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",24,4.5,6.7,0.1,11.1,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",10,4.2,8.5,NA,12.7,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","VT",10,3.6,8.666,NA,12.266,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",80,4.6,5.666,NA,10.266,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",102,4.2,6.7,NA,10.9,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",107,1.9,7.8,NA,9.7,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",69,4.2,8.5,NA,12.7,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jurevica","katrina","w","LAT","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",16,3.6,7.566,NA,11.166,"katrina_jurevica_LAT","katrina jurevica","katrina jurevica_LAT"
"jacobs","rick","m","NED","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","FX",31,4.1,6.5,0.6,10,"rick_jacobs_NED","rick jacobs","rick jacobs_NED"
"jacobs","rick","m","NED","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","SR",16,4.9,7.933,NA,12.833,"rick_jacobs_NED","rick jacobs","rick jacobs_NED"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","FX",15,5.4,7.966,0.1,13.266,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","SR",15,5,7.933,NA,12.933,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","VT",7,5.6,9.3,NA,14.9,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",2,5.6,9.066,NA,14.666,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",2,5.6,9.133,NA,14.733,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jarman","jake","m","GBR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","VT",7,5.2,7.9,NA,13.1,"jake_jarman_GBR","jake jarman","jake jarman_GBR"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",35,4.9,6.3,NA,11.2,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",2,5.1,8.55,NA,13.65,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",6,4.8,9.3,NA,14.1,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",19,4.4,8.3,NA,12.7,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",8,5,8.5,NA,13.5,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",30,5.2,8.15,NA,13.35,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,4.7,7.4,NA,12.1,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.1,7.1,NA,12.2,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,4.8,8.3,NA,13.1,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,4.8,8.1,NA,12.9,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,5.1,8.9,NA,14,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,5.1,8.45,NA,13.55,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,4.8,7.15,NA,11.95,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,5.5,7,NA,12.5,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,4.7,8.85,NA,13.55,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,4.9,8.35,NA,13.25,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5.2,8.5,0.1,13.6,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5.2,8.8,NA,14,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",20,5,7.3,NA,12.3,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",13,5.1,7.7,NA,12.8,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",25,5.1,7.65,NA,12.75,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",17,5.2,7.45,NA,12.65,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",9,4.7,8.8,NA,13.5,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jaroh","michael","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5.2,7.9,0.1,13,"michael_jaroh_USA","michael jaroh","michael jaroh_USA"
"jie","tan","m","MAS","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PH",12,5.9,7.933,NA,13.833,"tan_jie_MAS","tan jie","tan jie_MAS"
"jie","tan","m","MAS","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PH",8,5.9,8,NA,13.9,"tan_jie_MAS","tan jie","tan jie_MAS"
"jie","tan","m","MAS","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","PH",6,5.9,8,NA,13.9,"tan_jie_MAS","tan jie","tan jie_MAS"
"jim","man","m","HKG","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT",7,4,8.7,NA,12.7,"man_jim_HKG","man jim","man jim_HKG"
"jim","man","m","HKG","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","qual","Tel Aviv, Israel","VT",7,4.8,8.85,NA,13.65,"man_jim_HKG","man jim","man jim_HKG"
"jim","man","m","HKG","1-4 Jun 2023","2023 Tel Aviv World Challenge Cup","final","Tel Aviv, Israel","VT",8,5.2,8.85,NA,14.05,"man_jim_HKG","man jim","man jim_HKG"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",20,5.4,7.1,0.3,12.2,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",12,5,8.25,NA,13.25,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",3,5.4,8.6,NA,14,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","final","Varna, Bulgaria","PB",2,5.9,8.55,0.3,14.15,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",13,5.5,7.95,NA,13.45,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",5,5.2,9.4,0.1,14.5,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","final","Varna, Bulgaria","VT",7,5.2,8.2,0.3,13.1,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","final","Varna, Bulgaria","VT",7,5.6,7.9,0.1,13.4,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimenez","dilan","m","COL","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT",5,5.2,8.15,NA,13.35,"dilan_jimenez_COL","dilan jimenez","dilan jimenez_COL"
"jimsheleishvili","ioane","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","HB",21,4.2,7.366,NA,11.566,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PB",23,4.7,8.1,NA,12.8,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",16,4.8,9.066,0.1,13.766,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",16,4.4,9.366,NA,13.766,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","FX",11,5.2,8.033,NA,13.233,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","HB",5,4.4,8.2,NA,12.6,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","HB",8,4.4,8.2,NA,12.6,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","VT",15,4.8,9.1,0.3,13.6,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"jimsheleishvili","ioane","m","GEO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","VT",15,4.4,8.333,0.1,12.633,"ioane_jimsheleishvili_GEO","ioane jimsheleishvili","ioane jimsheleishvili_GEO"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.7,7.8,NA,13.5,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.3,7.5,NA,12.8,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.1,7.8,NA,12.9,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.1,7.6,0.1,12.6,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5,7.9,NA,12.9,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5,7.95,NA,12.95,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.6,8.95,NA,13.55,"madray_johnson_USA","madray johnson","madray johnson_USA"
"johnson","madray","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,4.6,8.55,0.1,13.05,"madray_johnson_USA","madray johnson","madray johnson_USA"
"jonasson","arnthor","m","ISL","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","PH",23,4.9,7.35,NA,12.25,"arnthor_jonasson_ISL","arnthor jonasson","arnthor jonasson_ISL"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",1,5.4,8.05,NA,13.45,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","BB",5,5.4,8,NA,13.4,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","FX",2,5.4,8.1,NA,13.5,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",8,5.4,7.35,0.2,12.55,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",7,6.1,7.1,NA,13.2,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","UB",1,6.3,8.4,NA,14.7,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,8.2,NA,13.7,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.3,7.15,NA,12.45,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.7,8.4,NA,14.1,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.7,8.55,NA,14.25,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,6.3,8.55,NA,14.85,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,6.1,7.5,NA,13.6,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,9.55,NA,14.55,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,9.5,NA,14.5,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.8,7.65,NA,13.45,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,6,8.3,NA,14.3,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.9,8.25,0.1,14.05,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.9,8.2,NA,14.1,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,6.3,8.6,NA,14.9,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,6.3,8.7,NA,15,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,9.35,NA,14.35,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jones","shilese","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,9.4,NA,14.4,"shilese_jones_USA","shilese jones","shilese jones_USA"
"jong","katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",2,5.6,7.866,NA,13.466,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",1,5.6,7.9,NA,13.5,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",2,5.8,7.566,NA,13.366,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","UB",5,5.7,7.433,NA,13.133,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.5,7.7,NA,13.2,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.5,7.85,NA,13.35,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.6,7.5,NA,13.1,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.6,7.4,NA,13,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.8,6.4,NA,12.2,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.7,7,NA,12.7,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,5,8.95,NA,13.95,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,5,8.85,NA,13.85,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",7,5.2,7.85,NA,13.05,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",5,5.5,7.55,NA,13.05,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",14,5.4,7.35,NA,12.75,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,5,8.8,NA,13.8,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.5,6.35,NA,11.85,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.6,6.85,NA,12.45,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.6,7.55,NA,13.15,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.6,7.9,NA,13.5,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","UB",NA,6,8.05,NA,14.05,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.9,7.6,NA,13.5,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,5,8.85,NA,13.85,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,5,8.8,NA,13.8,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",26,5.4,5.1,NA,10.5,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",11,5.6,7.1,NA,12.7,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",17,5.6,6.6,NA,12.2,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jong","katelyn","w","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,5,8.5,NA,13.5,"katelyn_jong_USA","katelyn jong","katelyn jong_USA"
"jovicic","marko","m","CRO","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",24,5.4,6.6,0.1,11.9,"marko_jovicic_CRO","marko jovicic","marko jovicic_CRO"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","FX",1,5.9,8.633,NA,14.533,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","FX",2,5.7,8.633,NA,14.333,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","HB",2,5.4,8.533,NA,13.933,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","HB",3,5.2,8.733,NA,13.933,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","PB",6,5.6,8.466,NA,14.066,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PB",4,5.4,8.866,NA,14.266,"paul_juda_USA","paul juda","paul juda_USA"
"juda","paul","m","USA","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PH",11,5,8.666,NA,13.666,"paul_juda_USA","paul juda","paul juda_USA"
